序号,名称,型号,规格,镀锌钢板/不锈钢板厚度（参照技规）,数量,单位,含税单价（13%）,价税合计,品牌,备注
582,止回阀,,1600×1000,,1,个,466,466,新木,2025.1.20；（1）、无预付款；（2）、货到现场验收合格一个月内付至送货金额的80%；（3）、工程竣工验收合格付至送货金额的90%；（4）、甲方与业主结算完成移交档案资料且通过档案验收后付至结算金额的 97%；（5）、留结算金额3%质保金，质保二年，质保期自工程竣工验收合格之日起计算(质保金无息支付)。
583,止回阀,,250×160,,2,个,65,130,新木,2025.1.20；（1）、无预付款；（2）、货到现场验收合格一个月内付至送货金额的80%；（3）、工程竣工验收合格付至送货金额的90%；（4）、甲方与业主结算完成移交档案资料且通过档案验收后付至结算金额的 97%；（5）、留结算金额3%质保金，质保二年，质保期自工程竣工验收合格之日起计算(质保金无息支付)。
584,止回阀,,630×1250,,1,个,266,266,新木,2025.1.20；（1）、无预付款；（2）、货到现场验收合格一个月内付至送货金额的80%；（3）、工程竣工验收合格付至送货金额的90%；（4）、甲方与业主结算完成移交档案资料且通过档案验收后付至结算金额的 97%；（5）、留结算金额3%质保金，质保二年，质保期自工程竣工验收合格之日起计算(质保金无息支付)。
585,止回阀,,1200×500,,1,个,219,219,新木,2025.1.20；（1）、无预付款；（2）、货到现场验收合格一个月内付至送货金额的80%；（3）、工程竣工验收合格付至送货金额的90%；（4）、甲方与业主结算完成移交档案资料且通过档案验收后付至结算金额的 97%；（5）、留结算金额3%质保金，质保二年，质保期自工程竣工验收合格之日起计算(质保金无息支付)。
586,止回阀,,1250×600,,1,个,257,257,新木,2025.1.20；（1）、无预付款；（2）、货到现场验收合格一个月内付至送货金额的80%；（3）、工程竣工验收合格付至送货金额的90%；（4）、甲方与业主结算完成移交档案资料且通过档案验收后付至结算金额的 97%；（5）、留结算金额3%质保金，质保二年，质保期自工程竣工验收合格之日起计算(质保金无息支付)。
587,止回阀,,1400×400,,1,个,216,216,新木,2025.1.20；（1）、无预付款；（2）、货到现场验收合格一个月内付至送货金额的80%；（3）、工程竣工验收合格付至送货金额的90%；（4）、甲方与业主结算完成移交档案资料且通过档案验收后付至结算金额的 97%；（5）、留结算金额3%质保金，质保二年，质保期自工程竣工验收合格之日起计算(质保金无息支付)。
588,自垂百叶,,500×1400,,3,个,231,693,新木,2025.1.20；（1）、无预付款；（2）、货到现场验收合格一个月内付至送货金额的80%；（3）、工程竣工验收合格付至送货金额的90%；（4）、甲方与业主结算完成移交档案资料且通过档案验收后付至结算金额的 97%；（5）、留结算金额3%质保金，质保二年，质保期自工程竣工验收合格之日起计算(质保金无息支付)。
589,自垂百叶,,600×1000,,1,个,225,225,新木,2025.1.20；（1）、无预付款；（2）、货到现场验收合格一个月内付至送货金额的80%；（3）、工程竣工验收合格付至送货金额的90%；（4）、甲方与业主结算完成移交档案资料且通过档案验收后付至结算金额的 97%；（5）、留结算金额3%质保金，质保二年，质保期自工程竣工验收合格之日起计算(质保金无息支付)。
590,自垂百叶,,800×800,,2,个,227,454,新木,2025.1.20；（1）、无预付款；（2）、货到现场验收合格一个月内付至送货金额的80%；（3）、工程竣工验收合格付至送货金额的90%；（4）、甲方与业主结算完成移交档案资料且通过档案验收后付至结算金额的 97%；（5）、留结算金额3%质保金，质保二年，质保期自工程竣工验收合格之日起计算(质保金无息支付)。
591,自垂百叶(带阀),,600×600,,24,个,244,5856,新木,2025.1.20；（1）、无预付款；（2）、货到现场验收合格一个月内付至送货金额的80%；（3）、工程竣工验收合格付至送货金额的90%；（4）、甲方与业主结算完成移交档案资料且通过档案验收后付至结算金额的 97%；（5）、留结算金额3%质保金，质保二年，质保期自工程竣工验收合格之日起计算(质保金无息支付)。
592,自垂百叶(带阀),,800×630,,2,个,326,652,新木,2025.1.20；（1）、无预付款；（2）、货到现场验收合格一个月内付至送货金额的80%；（3）、工程竣工验收合格付至送货金额的90%；（4）、甲方与业主结算完成移交档案资料且通过档案验收后付至结算金额的 97%；（5）、留结算金额3%质保金，质保二年，质保期自工程竣工验收合格之日起计算(质保金无息支付)。
593,自垂百叶(带阀),,800×800,,4,个,400,1600,新木,2025.1.20；（1）、无预付款；（2）、货到现场验收合格一个月内付至送货金额的80%；（3）、工程竣工验收合格付至送货金额的90%；（4）、甲方与业主结算完成移交档案资料且通过档案验收后付至结算金额的 97%；（5）、留结算金额3%质保金，质保二年，质保期自工程竣工验收合格之日起计算(质保金无息支付)。
594,自垂百叶(带阀),,800×1250,,2,个,597,1194,新木,2025.1.20；（1）、无预付款；（2）、货到现场验收合格一个月内付至送货金额的80%；（3）、工程竣工验收合格付至送货金额的90%；（4）、甲方与业主结算完成移交档案资料且通过档案验收后付至结算金额的 97%；（5）、留结算金额3%质保金，质保二年，质保期自工程竣工验收合格之日起计算(质保金无息支付)。
595,自垂百叶(带阀),,400×600,,5,个,177,885,新木,2025.1.20；（1）、无预付款；（2）、货到现场验收合格一个月内付至送货金额的80%；（3）、工程竣工验收合格付至送货金额的90%；（4）、甲方与业主结算完成移交档案资料且通过档案验收后付至结算金额的 97%；（5）、留结算金额3%质保金，质保二年，质保期自工程竣工验收合格之日起计算(质保金无息支付)。
596,阻抗型消声器(有效长度1000),,400×250,,1,个,507,507,新木,2025.1.20；（1）、无预付款；（2）、货到现场验收合格一个月内付至送货金额的80%；（3）、工程竣工验收合格付至送货金额的90%；（4）、甲方与业主结算完成移交档案资料且通过档案验收后付至结算金额的 97%；（5）、留结算金额3%质保金，质保二年，质保期自工程竣工验收合格之日起计算(质保金无息支付)。
597,阻抗型消声器(有效长度1000),,500×250,,1,个,562,562,新木,2025.1.20；（1）、无预付款；（2）、货到现场验收合格一个月内付至送货金额的80%；（3）、工程竣工验收合格付至送货金额的90%；（4）、甲方与业主结算完成移交档案资料且通过档案验收后付至结算金额的 97%；（5）、留结算金额3%质保金，质保二年，质保期自工程竣工验收合格之日起计算(质保金无息支付)。
598,阻抗型消声器(有效长度1000),,630×400,,1,个,704,704,新木,2025.1.20；（1）、无预付款；（2）、货到现场验收合格一个月内付至送货金额的80%；（3）、工程竣工验收合格付至送货金额的90%；（4）、甲方与业主结算完成移交档案资料且通过档案验收后付至结算金额的 97%；（5）、留结算金额3%质保金，质保二年，质保期自工程竣工验收合格之日起计算(质保金无息支付)。
599,阻抗型消声器(有效长度1000),,800×400,,1,个,806,806,新木,2025.1.20；（1）、无预付款；（2）、货到现场验收合格一个月内付至送货金额的80%；（3）、工程竣工验收合格付至送货金额的90%；（4）、甲方与业主结算完成移交档案资料且通过档案验收后付至结算金额的 97%；（5）、留结算金额3%质保金，质保二年，质保期自工程竣工验收合格之日起计算(质保金无息支付)。
600,阻抗型消声器(有效长度1000),,630×250,,1,个,632,632,新木,2025.1.20；（1）、无预付款；（2）、货到现场验收合格一个月内付至送货金额的80%；（3）、工程竣工验收合格付至送货金额的90%；（4）、甲方与业主结算完成移交档案资料且通过档案验收后付至结算金额的 97%；（5）、留结算金额3%质保金，质保二年，质保期自工程竣工验收合格之日起计算(质保金无息支付)。
601,阻抗型消声器(有效长度1000),,1000×500,,1,个,963,963,新木,2025.1.20；（1）、无预付款；（2）、货到现场验收合格一个月内付至送货金额的80%；（3）、工程竣工验收合格付至送货金额的90%；（4）、甲方与业主结算完成移交档案资料且通过档案验收后付至结算金额的 97%；（5）、留结算金额3%质保金，质保二年，质保期自工程竣工验收合格之日起计算(质保金无息支付)。
602,阻抗型消声器(有效长度1500),,630×630,,1,个,1105,1105,新木,2025.1.20；（1）、无预付款；（2）、货到现场验收合格一个月内付至送货金额的80%；（3）、工程竣工验收合格付至送货金额的90%；（4）、甲方与业主结算完成移交档案资料且通过档案验收后付至结算金额的 97%；（5）、留结算金额3%质保金，质保二年，质保期自工程竣工验收合格之日起计算(质保金无息支付)。
